IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.201.167.101,80,0,false,ORD,North America,Chicago,62,0.00
13.233.156.194,2053,0,false,ORD,North America,Chicago,62,0.00
52.66.12.93,2083,0,false,ORD,North America,Chicago,62,0.00
3.108.58.248,2052,0,false,ORD,North America,Chicago,62,0.00
13.233.156.194,8880,0,false,ORD,North America,Chicago,63,0.00
3.108.58.248,2086,0,false,ORD,North America,Chicago,63,0.00
43.204.145.250,2053,0,false,ORD,North America,Chicago,63,0.00
3.109.123.195,80,0,false,ORD,North America,Chicago,65,0.00
3.110.121.175,443,0,false,ORD,North America,Chicago,65,0.00
3.110.121.175,2095,0,false,ORD,North America,Chicago,66,0.00
13.234.29.221,2083,0,false,ORD,North America,Chicago,66,0.00
13.209.82.212,2053,0,false,ORD,North America,Chicago,66,0.00
13.233.156.194,2086,0,false,ORD,North America,Chicago,66,0.00
13.125.195.4,2087,0,false,ORD,North America,Chicago,67,0.00
13.209.82.212,2083,0,false,ORD,North America,Chicago,67,0.00
13.125.39.152,2053,0,false,ORD,North America,Chicago,67,0.00
52.78.237.230,2096,0,false,ORD,North America,Chicago,67,0.00
15.168.16.118,443,0,false,ORD,North America,Chicago,67,0.00
3.109.58.115,443,0,false,ORD,North America,Chicago,67,0.00
13.208.189.110,443,0,false,ORD,North America,Chicago,68,0.00
13.208.155.200,2087,0,false,ORD,North America,Chicago,68,0.00
15.168.174.75,80,0,false,ORD,North America,Chicago,68,0.00
13.125.39.152,8080,0,false,ORD,North America,Chicago,68,0.00
13.124.227.234,2082,0,false,ORD,North America,Chicago,68,0.00
13.208.168.36,80,0,false,ORD,North America,Chicago,68,0.00
15.152.35.79,2053,0,false,ORD,North America,Chicago,68,0.00
13.208.211.87,8443,0,false,ORD,North America,Chicago,68,0.00
13.125.174.99,2095,0,false,ORD,North America,Chicago,68,0.00
13.208.214.18,8443,0,false,ORD,North America,Chicago,68,0.00
3.110.27.101,2053,0,false,ORD,North America,Chicago,68,0.00
15.168.136.228,80,0,false,ORD,North America,Chicago,68,0.00
15.168.140.123,2052,0,false,ORD,North America,Chicago,68,0.00
15.168.174.75,8880,0,false,ORD,North America,Chicago,68,0.00
15.168.136.228,443,0,false,ORD,North America,Chicago,68,0.00
13.208.168.36,443,0,false,ORD,North America,Chicago,68,0.00
13.208.243.223,443,0,false,ORD,North America,Chicago,68,0.00
15.168.174.75,443,0,false,ORD,North America,Chicago,68,0.00
13.208.43.253,80,0,false,ORD,North America,Chicago,68,0.00
13.208.214.18,2083,0,false,ORD,North America,Chicago,68,0.00
15.168.37.1,2086,0,false,ORD,North America,Chicago,68,0.00
13.208.168.36,8080,0,false,ORD,North America,Chicago,68,0.00
15.168.11.213,2087,0,false,ORD,North America,Chicago,68,0.00
13.208.240.91,443,0,false,ORD,North America,Chicago,68,0.00
43.204.145.250,8880,0,false,ORD,North America,Chicago,69,0.00
13.208.214.18,2095,0,false,ORD,North America,Chicago,69,0.00
3.109.58.115,2082,0,false,ORD,North America,Chicago,69,0.00
13.208.183.220,443,0,false,ORD,North America,Chicago,69,0.00
3.39.224.120,443,0,false,ORD,North America,Chicago,69,0.00
43.202.62.138,2053,0,false,ORD,North America,Chicago,69,0.00
54.238.27.77,443,0,false,ORD,North America,Chicago,69,0.00
13.231.119.18,2087,0,false,ORD,North America,Chicago,69,0.00
18.181.84.244,2053,0,false,ORD,North America,Chicago,69,0.00
18.183.21.3,2053,0,false,ORD,North America,Chicago,69,0.00
13.208.189.110,2087,0,false,ORD,North America,Chicago,69,0.00
54.238.27.77,80,0,false,ORD,North America,Chicago,69,0.00
54.238.27.77,2086,0,false,ORD,North America,Chicago,69,0.00
18.181.84.244,8443,0,false,ORD,North America,Chicago,69,0.00
13.230.104.6,2096,0,false,ORD,North America,Chicago,69,0.00
43.202.62.138,8880,0,false,ORD,North America,Chicago,69,0.00
15.168.136.228,8080,0,false,ORD,North America,Chicago,69,0.00
35.78.83.0,8443,0,false,ORD,North America,Chicago,69,0.00
13.230.241.114,2096,0,false,ORD,North America,Chicago,69,0.00
43.202.56.5,80,0,false,ORD,North America,Chicago,69,0.00
52.195.186.96,2083,0,false,ORD,North America,Chicago,69,0.00
43.201.60.144,2095,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,8880,0,false,ORD,North America,Chicago,70,0.00
52.195.157.161,8880,0,false,ORD,North America,Chicago,70,0.00
52.194.241.103,2096,0,false,ORD,North America,Chicago,70,0.00
13.125.195.4,2053,0,false,ORD,North America,Chicago,70,0.00
13.113.210.25,2096,0,false,ORD,North America,Chicago,70,0.00
54.238.27.77,8880,0,false,ORD,North America,Chicago,70,0.00
3.34.123.90,2096,0,false,ORD,North America,Chicago,70,0.00
13.124.14.112,2095,0,false,ORD,North America,Chicago,70,0.00
43.203.127.49,8443,0,false,ORD,North America,Chicago,70,0.00
54.249.199.77,8080,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,2083,0,false,ORD,North America,Chicago,70,0.00
13.124.56.123,2086,0,false,ORD,North America,Chicago,70,0.00
18.183.21.3,443,0,false,ORD,North America,Chicago,70,0.00
13.125.39.152,2087,0,false,ORD,North America,Chicago,70,0.00
52.194.241.103,8443,0,false,ORD,North America,Chicago,70,0.00
35.78.109.235,2053,0,false,ORD,North America,Chicago,70,0.00
43.207.231.94,2083,0,false,ORD,North America,Chicago,70,0.00
35.78.83.0,2053,0,false,ORD,North America,Chicago,70,0.00
52.194.241.103,8880,0,false,ORD,North America,Chicago,70,0.00
18.182.50.221,2086,0,false,ORD,North America,Chicago,70,0.00
54.249.167.121,2096,0,false,ORD,North America,Chicago,70,0.00
35.77.195.14,2087,0,false,ORD,North America,Chicago,70,0.00
35.78.239.74,2052,0,false,ORD,North America,Chicago,70,0.00
3.34.141.136,443,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,2052,0,false,ORD,North America,Chicago,70,0.00
54.249.167.121,2086,0,false,ORD,North America,Chicago,70,0.00
35.77.229.4,8080,0,false,ORD,North America,Chicago,70,0.00
54.238.27.77,2095,0,false,ORD,North America,Chicago,70,0.00
18.181.79.165,443,0,false,ORD,North America,Chicago,70,0.00
54.249.167.121,8080,0,false,ORD,North America,Chicago,70,0.00
52.78.237.230,8443,0,false,ORD,North America,Chicago,70,0.00
54.238.27.77,8080,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,2087,0,false,ORD,North America,Chicago,70,0.00
35.77.196.171,2052,0,false,ORD,North America,Chicago,70,0.00
18.183.21.3,2083,0,false,ORD,North America,Chicago,70,0.00
35.78.239.74,2086,0,false,ORD,North America,Chicago,70,0.00
13.231.202.30,2086,443,true,TPE,Asia Pacific,Taipei,70,0.00
13.208.168.36,2082,0,false,ORD,North America,Chicago,70,0.00
54.249.77.109,443,0,false,ORD,North America,Chicago,70,0.00
13.209.82.212,8880,0,false,ORD,North America,Chicago,70,0.00
43.207.231.94,8443,0,false,ORD,North America,Chicago,70,0.00
35.78.109.235,2083,0,false,ORD,North America,Chicago,70,0.00
54.249.77.109,2096,0,false,ORD,North America,Chicago,70,0.00
54.250.247.229,2087,0,false,ORD,North America,Chicago,70,0.00
3.34.141.136,2087,0,false,ORD,North America,Chicago,70,0.00
13.124.56.123,8443,0,false,ORD,North America,Chicago,70,0.00
54.238.27.77,2082,0,false,ORD,North America,Chicago,70,0.00
3.34.141.136,8080,0,false,ORD,North America,Chicago,70,0.00
13.125.39.152,2086,0,false,ORD,North America,Chicago,70,0.00
13.125.152.55,80,0,false,ORD,North America,Chicago,70,0.00
18.181.79.165,8080,0,false,ORD,North America,Chicago,70,0.00
13.231.119.18,2096,0,false,ORD,North America,Chicago,70,0.00
18.182.50.221,2087,0,false,ORD,North America,Chicago,70,0.00
35.77.195.14,2053,0,false,ORD,North America,Chicago,70,0.00
13.231.157.41,2052,0,false,ORD,North America,Chicago,70,0.00
18.182.50.221,8443,0,false,ORD,North America,Chicago,70,0.00
13.124.14.112,2096,0,false,ORD,North America,Chicago,70,0.00
13.125.195.4,80,0,false,ORD,North America,Chicago,70,0.00
35.77.195.14,8880,0,false,ORD,North America,Chicago,70,0.00
54.249.77.109,2053,0,false,ORD,North America,Chicago,70,0.00
3.39.251.29,2086,0,false,ORD,North America,Chicago,70,0.00
43.207.231.94,8080,0,false,ORD,North America,Chicago,70,0.00
3.110.27.101,2052,0,false,ORD,North America,Chicago,70,0.00
43.207.231.94,443,0,false,ORD,North America,Chicago,70,0.00
35.72.118.126,80,0,false,ORD,North America,Chicago,70,0.00
43.207.231.94,2082,0,false,ORD,North America,Chicago,70,0.00
3.34.141.136,8443,0,false,ORD,North America,Chicago,70,0.00
18.183.21.3,8443,0,false,ORD,North America,Chicago,70,0.00
35.78.232.232,8443,0,false,ORD,North America,Chicago,70,0.00
43.207.231.94,2052,0,false,ORD,North America,Chicago,70,0.00
18.183.21.3,2095,0,false,ORD,North America,Chicago,70,0.00
43.207.231.94,2086,0,false,ORD,North America,Chicago,70,0.00
13.209.82.212,443,0,false,ORD,North America,Chicago,70,0.00
54.250.247.229,2086,0,false,ORD,North America,Chicago,70,0.00
13.231.196.122,2095,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,2082,0,false,ORD,North America,Chicago,70,0.00
54.250.247.229,8880,0,false,ORD,North America,Chicago,70,0.00
18.181.79.165,2096,0,false,ORD,North America,Chicago,70,0.00
35.77.196.171,8080,0,false,ORD,North America,Chicago,70,0.00
3.109.58.115,8080,0,false,ORD,North America,Chicago,70,0.00
13.124.56.123,80,0,false,ORD,North America,Chicago,70,0.00
13.125.152.55,8880,0,false,ORD,North America,Chicago,70,0.00
54.249.167.121,8880,0,false,ORD,North America,Chicago,70,0.00
43.202.62.138,443,0,false,ORD,North America,Chicago,70,0.00
13.231.119.18,8080,0,false,ORD,North America,Chicago,70,0.00
43.207.231.94,8880,0,false,ORD,North America,Chicago,70,0.00
52.195.186.96,443,0,false,ORD,North America,Chicago,70,0.00
13.124.56.123,8880,0,false,ORD,North America,Chicago,70,0.00
18.182.50.221,2083,0,false,ORD,North America,Chicago,70,0.00
18.182.50.221,8880,0,false,ORD,North America,Chicago,70,0.00
35.78.232.232,2053,0,false,ORD,North America,Chicago,70,0.00
43.207.231.94,2095,0,false,ORD,North America,Chicago,70,0.00
18.181.79.165,2086,0,false,ORD,North America,Chicago,70,0.00
18.183.21.3,8880,0,false,ORD,North America,Chicago,70,0.00
18.181.79.165,2053,0,false,ORD,North America,Chicago,71,0.00
18.182.50.221,2053,0,false,ORD,North America,Chicago,71,0.00
54.238.27.77,2083,0,false,ORD,North America,Chicago,71,0.00
18.181.79.165,2052,0,false,ORD,North America,Chicago,71,0.00
18.181.84.244,2096,0,false,ORD,North America,Chicago,71,0.00
18.181.84.244,2086,0,false,ORD,North America,Chicago,71,0.00
43.202.62.138,2083,0,false,ORD,North America,Chicago,71,0.00
35.78.239.74,2096,0,false,ORD,North America,Chicago,71,0.00
35.78.109.235,8443,0,false,ORD,North America,Chicago,71,0.00
3.39.238.248,2096,0,false,ORD,North America,Chicago,71,0.00
43.207.231.94,2096,0,false,ORD,North America,Chicago,71,0.00
13.125.174.99,80,0,false,ORD,North America,Chicago,71,0.00
18.183.21.3,2082,0,false,ORD,North America,Chicago,71,0.00
52.195.157.161,2086,0,false,ORD,North America,Chicago,71,0.00
18.181.79.165,2087,0,false,ORD,North America,Chicago,71,0.00
43.203.127.49,2086,0,false,ORD,North America,Chicago,71,0.00
43.202.56.5,2082,0,false,ORD,North America,Chicago,71,0.00
54.249.199.77,2083,0,false,ORD,North America,Chicago,71,0.00
3.39.238.248,2083,0,false,ORD,North America,Chicago,71,0.00
13.125.39.152,443,0,false,ORD,North America,Chicago,71,0.00
43.202.62.138,2095,0,false,ORD,North America,Chicago,71,0.00
43.202.62.138,80,0,false,ORD,North America,Chicago,71,0.00
18.183.21.3,2096,0,false,ORD,North America,Chicago,71,0.00
54.250.247.229,8080,0,false,ORD,North America,Chicago,71,0.00
52.195.186.96,8080,0,false,ORD,North America,Chicago,71,0.00
13.124.227.234,2052,0,false,ORD,North America,Chicago,71,0.00
54.249.77.109,2082,0,false,ORD,North America,Chicago,71,0.00
3.36.108.22,2096,0,false,ORD,North America,Chicago,71,0.00
54.249.199.77,8880,0,false,ORD,North America,Chicago,71,0.00
3.35.137.47,2082,0,false,ORD,North America,Chicago,71,0.00
43.203.127.49,2096,0,false,ORD,North America,Chicago,71,0.00
18.181.79.165,8443,0,false,ORD,North America,Chicago,71,0.00
18.183.21.3,2052,0,false,ORD,North America,Chicago,71,0.00
18.181.79.165,2082,0,false,ORD,North America,Chicago,71,0.00
18.182.50.221,2082,0,false,ORD,North America,Chicago,71,0.00
18.182.50.221,2095,0,false,ORD,North America,Chicago,71,0.00
3.38.98.27,8880,0,false,ORD,North America,Chicago,71,0.00
54.250.247.229,2095,0,false,ORD,North America,Chicago,71,0.00
52.195.157.161,2096,0,false,ORD,North America,Chicago,71,0.00
54.238.27.77,2087,0,false,ORD,North America,Chicago,71,0.00
18.182.50.221,80,0,false,ORD,North America,Chicago,71,0.00
3.39.251.29,8080,0,false,ORD,North America,Chicago,71,0.00
54.249.199.77,80,0,false,ORD,North America,Chicago,71,0.00
35.78.83.0,2087,0,false,ORD,North America,Chicago,71,0.00
3.115.14.168,2086,0,false,ORD,North America,Chicago,71,0.00
18.182.50.221,443,0,false,ORD,North America,Chicago,71,0.00
3.115.14.168,8880,0,false,ORD,North America,Chicago,71,0.00
54.249.167.121,2087,0,false,ORD,North America,Chicago,71,0.00
35.77.195.14,2086,0,false,ORD,North America,Chicago,71,0.00
18.181.79.165,2083,0,false,ORD,North America,Chicago,71,0.00
43.207.231.94,2087,0,false,ORD,North America,Chicago,71,0.00
3.38.105.8,80,0,false,ORD,North America,Chicago,71,0.00
13.209.82.212,2086,0,false,ORD,North America,Chicago,71,0.00
3.115.14.168,8443,0,false,ORD,North America,Chicago,71,0.00
13.125.226.90,8443,0,false,ORD,North America,Chicago,71,0.00
3.115.14.168,2083,0,false,ORD,North America,Chicago,71,0.00
54.249.167.121,2053,0,false,ORD,North America,Chicago,71,0.00
54.250.247.229,2082,0,false,ORD,North America,Chicago,71,0.00
52.194.241.103,2086,0,false,ORD,North America,Chicago,71,0.00
35.78.109.235,2096,0,false,ORD,North America,Chicago,71,0.00
18.182.50.221,2052,0,false,ORD,North America,Chicago,71,0.00
13.125.152.55,2095,0,false,ORD,North America,Chicago,71,0.00
13.230.104.6,2095,0,false,ORD,North America,Chicago,71,0.00
3.109.123.195,2053,0,false,ORD,North America,Chicago,71,0.00
43.202.56.5,2087,0,false,ORD,North America,Chicago,71,0.00
35.78.83.0,8080,0,false,ORD,North America,Chicago,71,0.00
18.182.50.221,2096,0,false,ORD,North America,Chicago,71,0.00
13.125.199.5,80,0,false,ICN,Asia Pacific,Seoul,71,0.00
54.238.27.77,2053,0,false,ORD,North America,Chicago,71,0.00
18.182.50.221,8080,0,false,ORD,North America,Chicago,71,0.00
54.249.167.121,2052,0,false,ORD,North America,Chicago,71,0.00
3.34.141.136,2082,0,false,ORD,North America,Chicago,71,0.00
13.233.156.194,2052,0,false,ORD,North America,Chicago,71,0.00
43.207.231.94,2053,0,false,ORD,North America,Chicago,71,0.00
3.39.251.29,2096,0,false,ORD,North America,Chicago,71,0.00
35.78.239.74,80,0,false,ORD,North America,Chicago,71,0.00
13.231.157.41,443,0,false,ORD,North America,Chicago,71,0.00
35.77.196.171,2086,0,false,ORD,North America,Chicago,71,0.00
54.238.27.77,8443,0,false,ORD,North America,Chicago,71,0.00
3.115.14.168,2082,0,false,ORD,North America,Chicago,71,0.00
3.115.14.168,2053,0,false,ORD,North America,Chicago,71,0.00
54.249.77.109,2086,0,false,ORD,North America,Chicago,71,0.00
13.124.56.123,2052,0,false,ORD,North America,Chicago,71,0.00
52.78.237.230,8880,0,false,ORD,North America,Chicago,71,0.00
3.115.14.168,443,0,false,ORD,North America,Chicago,71,0.00
35.78.83.0,443,0,false,ORD,North America,Chicago,71,0.00
52.78.237.230,2095,0,false,ORD,North America,Chicago,71,0.00
18.181.79.165,2095,0,false,ORD,North America,Chicago,71,0.00
3.35.156.214,8880,0,false,ORD,North America,Chicago,71,0.00
13.124.14.112,2087,0,false,ORD,North America,Chicago,71,0.00
18.181.84.244,8080,0,false,ORD,North America,Chicago,71,0.00
18.181.84.244,2095,0,false,ORD,North America,Chicago,71,0.00
18.181.79.165,80,0,false,ORD,North America,Chicago,71,0.00
54.250.247.229,2053,0,false,ORD,North America,Chicago,71,0.00
54.250.247.229,2052,0,false,ORD,North America,Chicago,71,0.00
35.78.239.74,443,0,false,ORD,North America,Chicago,71,0.00
52.195.157.161,2052,0,false,ORD,North America,Chicago,71,0.00
13.231.196.122,2052,0,false,ORD,North America,Chicago,71,0.00
35.78.232.232,8080,0,false,ORD,North America,Chicago,71,0.00
18.183.21.3,2087,0,false,ORD,North America,Chicago,71,0.00
3.115.14.168,2095,0,false,ORD,North America,Chicago,71,0.00
18.181.84.244,443,0,false,ORD,North America,Chicago,71,0.00
3.35.137.47,2096,0,false,ORD,North America,Chicago,71,0.00
35.77.195.14,2052,0,false,ORD,North America,Chicago,71,0.00
43.203.218.240,2053,0,false,ORD,North America,Chicago,71,0.00
13.208.176.44,2095,0,false,ORD,North America,Chicago,71,0.00
54.238.27.77,2096,0,false,ORD,North America,Chicago,71,0.00
3.110.121.175,8880,0,false,ORD,North America,Chicago,71,0.00
35.78.109.235,2086,0,false,ORD,North America,Chicago,71,0.00
35.78.83.0,2086,0,false,ORD,North America,Chicago,71,0.00
3.115.14.168,2052,0,false,ORD,North America,Chicago,71,0.00
35.78.239.74,2095,0,false,ORD,North America,Chicago,71,0.00
35.77.229.4,2053,0,false,ORD,North America,Chicago,71,0.00
35.78.109.235,2052,0,false,ORD,North America,Chicago,71,0.00
54.249.77.109,8080,0,false,ORD,North America,Chicago,71,0.00
54.249.77.109,2087,0,false,ORD,North America,Chicago,71,0.00
35.78.232.232,2082,0,false,ORD,North America,Chicago,71,0.00
54.249.167.121,2095,0,false,ORD,North America,Chicago,71,0.00
54.249.77.109,8443,0,false,ORD,North America,Chicago,71,0.00
35.77.196.171,2087,0,false,ORD,North America,Chicago,71,0.00
13.125.39.152,2052,0,false,ORD,North America,Chicago,71,0.00
43.202.62.138,8443,0,false,ORD,North America,Chicago,71,0.00
18.183.21.3,8080,0,false,ORD,North America,Chicago,71,0.00
3.39.251.29,2095,0,false,ORD,North America,Chicago,71,0.00
35.78.109.235,8880,0,false,ORD,North America,Chicago,71,0.00
54.250.247.229,443,0,false,ORD,North America,Chicago,71,0.00
54.250.247.229,2096,0,false,ORD,North America,Chicago,71,0.00
3.110.27.101,443,0,false,ORD,North America,Chicago,72,0.00
54.249.199.77,2096,0,false,ORD,North America,Chicago,72,0.00
13.230.104.6,2052,0,false,ORD,North America,Chicago,72,0.00
18.183.21.3,80,0,false,ORD,North America,Chicago,72,0.00
3.110.121.175,2087,0,false,ORD,North America,Chicago,72,0.00
54.238.27.77,2052,0,false,ORD,North America,Chicago,72,0.00
18.181.84.244,80,0,false,ORD,North America,Chicago,72,0.00
13.124.227.234,80,0,false,ORD,North America,Chicago,72,0.00
3.115.14.168,2087,0,false,ORD,North America,Chicago,72,0.00
3.39.238.248,8080,0,false,ORD,North America,Chicago,72,0.00
35.77.196.171,2053,0,false,ORD,North America,Chicago,72,0.00
3.39.238.248,80,0,false,ORD,North America,Chicago,72,0.00
54.248.242.183,80,0,false,ORD,North America,Chicago,72,0.00
52.194.241.103,2082,0,false,ORD,North America,Chicago,72,0.00
13.208.175.182,2086,0,false,ORD,North America,Chicago,72,0.00
3.38.98.27,80,0,false,ORD,North America,Chicago,72,0.00
52.195.186.96,2087,0,false,ORD,North America,Chicago,72,0.00
35.78.109.235,2082,0,false,ORD,North America,Chicago,72,0.00
13.124.227.234,2095,0,false,ORD,North America,Chicago,72,0.00
54.249.199.77,2086,0,false,ORD,North America,Chicago,72,0.00
54.249.167.121,2083,0,false,ORD,North America,Chicago,72,0.00
35.77.196.171,2082,0,false,ORD,North America,Chicago,72,0.00
13.209.82.212,80,0,false,ORD,North America,Chicago,72,0.00
52.194.241.103,2095,0,false,ORD,North America,Chicago,72,0.00
13.124.14.112,2052,0,false,ORD,North America,Chicago,72,0.00
35.78.232.232,2087,0,false,ORD,North America,Chicago,72,0.00
35.78.109.235,80,0,false,ORD,North America,Chicago,72,0.00
54.249.77.109,2052,0,false,ORD,North America,Chicago,72,0.00
3.115.14.168,8080,0,false,ORD,North America,Chicago,72,0.00
43.207.231.94,80,0,false,ORD,North America,Chicago,72,0.00
3.115.14.168,80,0,false,ORD,North America,Chicago,72,0.00
52.195.157.161,2083,0,false,ORD,North America,Chicago,72,0.00
52.195.186.96,2082,0,false,ORD,North America,Chicago,72,0.00
3.115.14.168,2096,0,false,ORD,North America,Chicago,72,0.00
13.113.210.25,2086,0,false,ORD,North America,Chicago,72,0.00
35.78.239.74,8443,0,false,ORD,North America,Chicago,72,0.00
54.249.199.77,8443,0,false,ORD,North America,Chicago,72,0.00
3.109.123.195,2086,0,false,ORD,North America,Chicago,72,0.00
54.249.199.77,2053,0,false,ORD,North America,Chicago,72,0.00
54.249.77.109,2083,0,false,ORD,North America,Chicago,72,0.00
35.77.229.4,8880,0,false,ORD,North America,Chicago,72,0.00
54.250.247.229,80,0,false,ORD,North America,Chicago,72,0.00
35.78.232.232,443,0,false,ORD,North America,Chicago,72,0.00
54.249.199.77,2052,0,false,ORD,North America,Chicago,72,0.00
15.152.35.79,8080,0,false,ORD,North America,Chicago,72,0.00
15.152.35.79,2095,0,false,ORD,North America,Chicago,72,0.00
3.39.224.120,2086,0,false,ORD,North America,Chicago,72,0.00
54.249.199.77,2082,0,false,ORD,North America,Chicago,72,0.00
13.208.240.91,2096,0,false,ORD,North America,Chicago,72,0.00
52.195.186.96,8880,0,false,ORD,North America,Chicago,72,0.00
54.249.167.121,80,0,false,ORD,North America,Chicago,72,0.00
13.208.186.195,80,0,false,ORD,North America,Chicago,72,0.00
13.208.243.223,80,0,false,ORD,North America,Chicago,72,0.00
52.195.157.161,2053,0,false,ORD,North America,Chicago,72,0.00
3.38.98.27,2053,0,false,ORD,North America,Chicago,72,0.00
13.209.82.212,8080,0,false,ORD,North America,Chicago,72,0.00
13.208.189.110,8080,0,false,ORD,North America,Chicago,72,0.00
35.78.83.0,2082,0,false,ORD,North America,Chicago,72,0.00
13.208.193.237,2052,0,false,ORD,North America,Chicago,72,0.00
3.39.238.248,2053,0,false,ORD,North America,Chicago,72,0.00
13.208.243.223,2096,0,false,ORD,North America,Chicago,72,0.00
15.168.38.180,8880,0,false,ORD,North America,Chicago,72,0.00
3.38.105.8,2087,0,false,ORD,North America,Chicago,72,0.00
35.77.229.4,2052,0,false,ORD,North America,Chicago,72,0.00
13.231.192.37,2083,0,false,ORD,North America,Chicago,72,0.00
43.207.200.148,8880,0,false,ORD,North America,Chicago,72,0.00
15.168.8.19,80,0,false,ORD,North America,Chicago,72,0.00
54.249.77.109,80,0,false,ORD,North America,Chicago,72,0.00
15.168.11.213,2082,0,false,ORD,North America,Chicago,72,0.00
43.207.206.145,2095,0,false,ORD,North America,Chicago,72,0.00
13.208.146.141,8880,0,false,ORD,North America,Chicago,72,0.00
54.249.167.121,2082,0,false,ORD,North America,Chicago,72,0.00
54.249.199.77,2095,0,false,ORD,North America,Chicago,72,0.00
15.168.174.75,2083,0,false,ORD,North America,Chicago,72,0.00
13.125.152.55,2096,0,false,ORD,North America,Chicago,72,0.00
13.208.146.141,2082,0,false,ORD,North America,Chicago,72,0.00
13.208.146.141,2087,0,false,ORD,North America,Chicago,72,0.00
13.208.175.182,2096,0,false,ORD,North America,Chicago,72,0.00
15.168.38.180,2082,0,false,ORD,North America,Chicago,72,0.00
13.208.240.91,80,0,false,ORD,North America,Chicago,72,0.00
13.208.176.44,8080,0,false,ORD,North America,Chicago,73,0.00
13.208.172.79,2052,0,false,ORD,North America,Chicago,73,0.00
52.195.186.96,2053,0,false,ORD,North America,Chicago,73,0.00
13.208.155.200,2083,0,false,ORD,North America,Chicago,73,0.00
3.109.123.195,2095,0,false,ORD,North America,Chicago,73,0.00
13.208.172.79,8080,0,false,ORD,North America,Chicago,73,0.00
15.168.37.1,2087,0,false,ORD,North America,Chicago,73,0.00
13.208.243.223,2086,0,false,ORD,North America,Chicago,73,0.00
3.110.27.101,2082,0,false,ORD,North America,Chicago,73,0.00
35.77.195.14,2083,0,false,ORD,North America,Chicago,73,0.00
3.34.252.1,2086,0,false,ORD,North America,Chicago,73,0.00
13.208.172.79,443,0,false,ORD,North America,Chicago,73,0.00
13.208.243.223,2052,0,false,ORD,North America,Chicago,73,0.00
13.208.43.253,2086,0,false,ORD,North America,Chicago,73,0.00
54.180.160.150,2083,0,false,ORD,North America,Chicago,73,0.00
13.208.240.91,8443,0,false,ORD,North America,Chicago,73,0.00
13.208.189.110,2053,0,false,ORD,North America,Chicago,73,0.00
13.208.209.43,2082,0,false,ORD,North America,Chicago,73,0.00
13.125.195.4,2082,0,false,ORD,North America,Chicago,73,0.00
13.208.252.114,2095,0,false,ORD,North America,Chicago,73,0.00
43.203.218.240,2095,0,false,ORD,North America,Chicago,73,0.00
13.208.183.220,8880,0,false,ORD,North America,Chicago,73,0.00
13.208.209.43,8880,0,false,ORD,North America,Chicago,73,0.00
13.125.195.4,2095,0,false,ORD,North America,Chicago,73,0.00
15.168.38.180,2083,0,false,ORD,North America,Chicago,73,0.00
15.152.33.247,8443,0,false,ORD,North America,Chicago,73,0.00
3.35.156.214,2096,0,false,ORD,North America,Chicago,73,0.00
13.208.176.44,2082,0,false,ORD,North America,Chicago,73,0.00
15.168.11.213,2086,0,false,ORD,North America,Chicago,73,0.00
18.181.79.165,8880,0,false,ORD,North America,Chicago,73,0.00
13.208.209.43,8443,0,false,ORD,North America,Chicago,73,0.00
52.195.186.96,8443,0,false,ORD,North America,Chicago,73,0.00
54.250.247.229,2083,0,false,ORD,North America,Chicago,73,0.00
15.168.174.75,8080,0,false,ORD,North America,Chicago,73,0.00
13.208.175.182,8880,0,false,ORD,North America,Chicago,73,0.00
35.77.229.4,2086,0,false,ORD,North America,Chicago,73,0.00
54.249.167.121,8443,0,false,ORD,North America,Chicago,73,0.00
13.125.152.55,2082,0,false,ORD,North America,Chicago,73,0.00
35.78.83.0,2095,0,false,ORD,North America,Chicago,73,0.00
43.202.56.5,8443,0,false,ORD,North America,Chicago,73,0.00
15.168.16.118,2082,0,false,ORD,North America,Chicago,73,0.00
13.208.193.92,2086,0,false,ORD,North America,Chicago,73,0.00
13.125.226.90,8880,0,false,ORD,North America,Chicago,73,0.00
15.168.16.118,2096,0,false,ORD,North America,Chicago,73,0.00
15.168.8.19,2083,0,false,ORD,North America,Chicago,73,0.00
52.195.157.161,80,0,false,ORD,North America,Chicago,73,0.00
13.125.226.90,2096,0,false,ORD,North America,Chicago,73,0.00
15.168.16.118,2083,0,false,ORD,North America,Chicago,73,0.00
15.168.8.19,8443,0,false,ORD,North America,Chicago,73,0.00
52.195.157.161,443,0,false,ORD,North America,Chicago,73,0.00
52.194.241.103,2087,0,false,ORD,North America,Chicago,73,0.00
35.77.195.14,2082,0,false,ORD,North America,Chicago,73,0.00
13.208.214.18,2082,0,false,ORD,North America,Chicago,73,0.00
13.125.152.55,2052,0,false,ORD,North America,Chicago,73,0.00
15.168.37.1,2083,0,false,ORD,North America,Chicago,73,0.00
13.124.227.234,8080,0,false,ORD,North America,Chicago,73,0.00
13.208.186.195,2095,0,false,ORD,North America,Chicago,73,0.00
43.201.60.144,80,0,false,ORD,North America,Chicago,73,0.00
